,1 Investment cost mean (MEuro per MW),2 Investment cost SD,3 O&M cost mean (Euros/MJ/s/year),4 O&M cost SD,5 Lifetime (years),6 Leadtime (years),7 Learning rate,8 Discount rate,9 Conversion efficiency,10 Fuel cost mean,11 Fuel cost SD,12 Gamma value,13 Capacity factor mean,14 Capacity factor SD,15 Learning exponent
Indirect Heating Coal,0.4082965866405357,0.020414829332026787,41119.87587783767,2055.9937938918833,25.0,1,-0.05,0.05,0.3945429715616379,71.61749183211863,14.323498366423724,0,0.95,0.1,-0.05
Indirect Heating Oil,0.04491262453045893,0.0022456312265229468,8628.123468887801,431.4061734443901,25.0,1,-0.05,0.05,0.4423149764278416,100.76995895116028,20.153991790232066,0,0.95,0.1,-0.05
Indirect Heating Gas,0.04491262453045893,0.0022456312265229468,9507.267679242204,475.3633839621102,25.0,1,-0.05,0.05,0.4775834677862737,64.95576778084946,12.991153556169893,0,0.95,0.1,-0.05
Indirect Heating Biomass,0.5046545810877021,0.025232729054385103,41119.87587783767,2055.9937938918833,25.0,1,-0.05,0.05,0.4020857048414927,83.34095668928542,16.66819133785709,0,0.9,0.1,-0.05
Indirect Heating Electric,0.06532745386248573,0.003266372693124286,7316.184876694432,365.80924383472166,25.0,1,-0.05,0.05,0.9,471.93172488900063,94.38634497780012,0,0.98,0.1,-0.05
Indirect Heating Steam Distributed,0.8165931732810714,0.04082965866405357,0.0,0.0,20.0,1,-0.05,0.05,0.5182213869306213,0.0,0.0,0,1.0,0.1,-0.05
Heat Pumps (Electricity),0.8925363383962109,0.04462681691981056,25081.41152376286,1254.0705761881434,20.0,1,-0.432959407,0.05,3.0,471.93172488900063,94.38634497780012,0,0.95,0.1,-0.432959407
Direct Heating Coal,0.17965049812183573,0.008982524906091787,5138.64118895966,256.932059447983,15.0,1,-0.05,0.05,0.2457392545951674,71.61749183211863,14.323498366423724,0,0.9,0.1,-0.05
Direct Heating Oil,0.01224889759921607,0.0006124448799608036,2152.783097991181,107.63915489955906,15.0,1,-0.05,0.05,0.4157530293029956,100.76995895116028,20.153991790232066,0,0.9,0.1,-0.05
Direct Heating Gas,0.01224889759921607,0.0006124448799608036,2152.783097991181,107.63915489955906,15.0,1,-0.05,0.05,0.4501993032278157,64.95576778084946,12.991153556169893,0,0.95,0.1,-0.05
Direct Heating Biomass,0.17965049812183573,0.008982524906091787,5138.64118895966,256.932059447983,15.0,1,-0.05,0.05,0.11289263143445169,83.34095668928542,16.66819133785709,0,0.9,0.1,-0.05
Direct Heating Electric,0.04899559039686428,0.0024497795198432145,1288.486036256737,64.42430181283684,12.5,1,-0.05,0.05,0.5992337416637941,471.93172488900063,94.38634497780012,0,0.98,0.1,-0.05
Direct Heating Steam Distributed,0.8165931732810714,0.04082965866405357,0.0,0.0,20.0,1,-0.05,0.05,0.0712540523955947,0.0,0.0,0,1.0,0.1,-0.05
