,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
1 Nuclear,73.1299017924326,0.0,72.34705034100433,72.44657251598595,72.10152932089152,71.66875758929402,71.37344618320745,71.1406691445014,71.08724067905258,70.1974451460478,69.25862314013354,68.76595772418526,68.16543064750796,67.59115681970295,67.02390970735287,66.47138621143014,65.965877063661,65.47677604183068,65.00345919930275,64.53915493395702,64.08351956604452,63.66016786263358,63.24901315015012,62.852130712582955,62.47165544684256,62.10924135579109,61.78449748046874,61.48667154175123,61.223001147856095,61.018199400146905,60.88853199325999,60.8470182585092,60.89641932258652,61.033773937369915,61.283404643190636,61.64902810351854,62.15309571027841,62.81534913490519,63.6090718062497,64.65315142303481,65.90926601959663
2 Oil,268.89540849370826,0.0,266.1886086910685,254.30625801387643,275.198893660989,255.21222106808113,270.0214914344345,255.54212532567814,266.46683745917954,261.8549842541092,262.72244785834806,265.5873860195339,268.0943559156728,270.7090455197607,273.51123784804804,276.38109624216867,278.9381213094297,281.4148869055794,283.62042093985923,285.86349460317473,288.1925104750252,290.423077183424,292.5942705898813,294.1138136316134,295.32188528676755,296.5731181457044,297.73070935374403,299.6372853484945,302.141221558601,304.00234512107835,305.97402858776235,307.34216257869326,308.1997359308468,309.18263808045003,309.6295405766044,310.36126244730275,311.62806615139715,312.962251671593,313.74235300447094,312.5630166483373,312.6746910615705
3 Coal,57.230153704880486,0.0,55.322104457839096,56.80605685911743,56.73185488291664,55.993748972291186,55.57514502052545,54.93686365197681,54.769537658481156,53.67083043787822,52.79386411230335,52.01621951139723,51.382437284253655,50.86714430089035,50.48074954997995,50.18091684495331,50.00545242629604,49.89258298586314,49.8290810408903,49.816935194999274,49.851545481589774,49.9363658917721,50.06222633476295,50.219728868139136,50.41002156151868,50.62820717625682,50.88993795464652,51.18043245724834,51.49135939505026,51.81301482295029,52.1308852612032,52.42512381684152,52.68375610076974,52.915140298744404,53.12045128978157,53.28551535336822,53.423741807955075,53.53283523094413,53.61670178597075,53.65342278266207,53.658273129742994
4 Coal + CCS,0.0,0.0,0.0,0.0,0.0,144.9808788603166,152.09168920436122,140.79593231836319,149.33705165887673,142.5858192305784,139.11347066470836,137.9388451721255,136.34827275985984,135.4274960232485,134.69195487574555,134.03801726144638,133.53723515242808,133.11024728329846,132.7510375333379,132.53165033126436,132.42140318247328,132.4567514968339,132.52686823870098,132.59902970473678,132.71864396340126,132.93190556542547,133.25254112837064,133.65038222133978,134.14436365267176,134.71518633448142,135.26330203238916,135.7219600734469,136.18309871902434,136.74081931282524,137.23083998023853,137.65280275424132,137.8608452288548,137.87937851302726,137.77953875439565,137.58555831112142,137.32428911665158
5 IGCC,0.0,0.0,0.0,0.0,0.0,193.11959606763378,232.7585111285401,156.56250666546768,195.05430736815205,211.63539888518994,209.3523701398596,208.01912141123077,206.23271487969208,204.8383914339046,204.41772168644064,204.14770331500708,204.0769598628296,204.00063526692736,203.87677658941107,203.61069371880671,203.45965702545533,203.5231356190257,203.7650124140038,204.0131889687464,204.4384240177871,205.07306308477146,206.1069040466538,207.65659140691565,209.83713991579253,212.4651306399489,215.19543616752645,217.87779260841714,220.3457569292486,222.67901990656281,224.83796791402008,226.7546929449345,228.3845767663221,229.81646987905995,231.64324742144098,233.2522225309868,234.32159334662683
6 IGCC + CCS,0.0,0.0,0.0,0.0,0.0,499.6195426234533,1135.7900465832054,505.6172863927915,882.2460597757805,706.8844906306348,674.6044646486235,661.7228614584395,605.7711374368853,596.0265812435441,600.261620271024,603.036657543606,606.4374989029021,607.8825294867704,602.3111866688399,597.2633376430937,593.2776329416826,588.1637903210107,586.0279809732913,581.3902086322659,578.262878169574,570.0242819166693,563.9717357465979,558.400230807979,552.9640981639294,548.4662166844711,545.0906305719342,541.5109276557617,535.7802403017162,529.8428536083622,523.1478830269801,516.3466341472935,508.5008126277378,501.75539340038443,493.4205947598692,486.8838542157316,481.90063027608363
7 CCGT,78.97439290916898,0.0,79.09153709119407,85.19491139978926,91.16849139450308,85.33303451493018,89.56717422598788,87.15344201144241,90.52546644375165,88.28570781125295,88.05027186965117,88.01923594454831,88.00323190537502,88.04785505640517,88.17540747707116,88.32396997669296,88.43517941137735,88.5842553364525,88.72202779604116,88.90320200712775,89.09828666578008,89.28620285049529,89.49788068625601,89.75225656418536,90.01573602301659,90.33697545451527,90.66068900185233,91.01510048142801,91.38998570224089,91.74121620170222,92.05236107334368,92.34528132681069,92.61216956641753,92.83420634799869,93.0653032006922,93.27234794760106,93.45482105557718,93.61206910670937,93.7727859367959,93.88758260003186,93.98561418655422
8 CCGT + CCS,0.0,0.0,0.0,0.0,0.0,179.9397608107122,239.95649975675096,183.76264784383113,228.26189245487888,185.37525945794567,182.09590470701266,180.70129420170562,179.19542539004885,178.35929212853057,178.24444143636893,178.21242036393576,178.09726900154288,178.03521435566637,177.88499435634404,177.84638403998682,177.97987773959585,178.28927421665284,178.78769662010927,179.04845011611604,179.1646112360059,179.2511592050334,179.47689833364808,180.19047183056935,181.96247400607632,183.86249378868163,185.9493513179416,187.7828180479325,189.18639101474415,191.1212671192144,193.04856076152018,194.80736771197604,196.0010151021253,196.81956938082337,198.19568334897835,199.2762285908691,200.34905594615776
9 Solid Biomass,149.8712243877062,0.0,149.3610956411297,164.02570889090103,169.02472595104447,163.1601095302108,165.0425417109106,162.67184512269765,164.47503146070872,162.08681056279042,160.85632937686796,160.53744152230135,159.86017666084072,159.66680109637835,159.62377076767373,159.6759427076894,159.7946589942739,159.90129052267815,159.9900429283136,160.10659858825542,160.2331907988417,160.42223785651612,160.60374685377033,160.70795397428972,160.80530424568403,160.87309034295677,160.9760666517726,161.12858399342787,161.37169570717631,161.59642791209924,161.7667518200693,161.88067999405584,162.0280805255886,162.1882606590052,162.33521323989717,162.41756726278263,162.39416174018533,162.27424439574253,162.07777434228433,161.85686009141241,161.59384240220564
10 S Biomass CCS,0.0,0.0,0.0,0.0,0.0,203.72174063852688,207.4163314829898,202.63788348205298,205.98578018133693,201.40885858361736,197.83652310422434,196.31357795914312,194.304199321955,192.74118971498723,191.55345645597313,190.55447888144963,189.82388217884449,189.12468540273235,188.47969426843218,187.8087304895594,187.25751633652922,186.92783498114846,186.74582190721273,186.59920464034903,186.61797079660235,186.1105912073663,185.65911329090744,185.3084412539583,185.0898003289259,184.85426565097967,184.65532594636684,184.46779191771154,184.45101497407225,184.47163478117457,184.34000784054123,184.09274105156885,183.81436675797627,183.5039159148264,183.14809270061392,182.77825940716323,182.43931551210682
11 BIGCC,0.0,0.0,0.0,0.0,0.0,275.9595841008163,563.4783996735707,271.43661469335467,550.2555359408798,352.84088069427315,348.0419558047256,345.7615942248218,340.9902313842182,336.9466682315681,337.75653979591357,338.0138907114973,338.21589301066007,339.0328434636199,338.72227972530203,338.69966397679457,339.4841174630358,340.2527666182896,342.75344069158245,344.4454972021204,344.53574258155135,342.7811039966694,340.95718184408935,340.24639557210554,340.01932519904983,340.0345573686256,341.3186285257912,342.2073326134144,341.82031303578935,340.6292618748171,338.91831996319615,336.28083278260726,333.07954121597095,329.3135802794285,324.8664444788682,320.9934492062821,317.8461614917559
12 BIGCC + CCS,0.0,0.0,0.0,0.0,0.0,315.16762037796036,668.8942241349777,310.4828729606866,655.7312238488213,407.07147668809137,396.97750811610246,392.63823319698326,385.460397828447,379.08450566835353,378.50503791269944,376.9971452495118,375.58000870908614,374.84451426949045,372.74401361691736,370.7369725819157,369.5695864362719,369.42224076511803,371.83290719800954,374.5442960434831,376.4633155617259,374.6498188677117,372.5111355615887,371.25792525275483,370.2422671894961,369.3902469892739,369.7926140429805,369.8357196761446,368.2569846587289,365.05615352020874,361.51855788457436,357.23588909796956,352.6964898756049,347.57601882205915,341.03903621562034,335.367946096809,330.849572923504
