,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060,2061,2062,2063,2064,2065,2066,2067,2068,2069,2070,2071,2072,2073,2074,2075,2076,2077,2078,2079,2080,2081,2082,2083,2084,2085,2086,2087,2088,2089,2090,2091,2092,2093,2094,2095,2096,2097,2098,2099,2100
1 Nuclear,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2 Oil,7746,8847.0,8186.0,7837.0,8011.0,8860.0,8534.0,8299.0,8078.0,8157.0,8885.0,8477.0,8633.0,8707.0,8385.0,9207.0,9601.0,9642.0,9990.0,7698.0,6089.0,5915.0,6080.0,5414.0,5544.0,5663.0,5565.0,5509.75,5546.506,5489.841063203457,5023.059149872478,4595.966063978297,4205.187203852937,3847.634898361597,3520.484010206693,3221.149613597313,2947.26656990808,2760.074234179761,2584.771210030243,2420.602361148696,2266.86051286144,2122.883405902274,2056.333615548125,1991.870079476179,1929.427396174172,1868.942214387012,1810.353168843735,1715.598889814414,1625.804070380537,1540.709131347047,1460.068079950471,1383.647798742139,1325.670212586568,1270.122002244323,1216.901372052051,1165.910791786524,1117.056817934244,1070.2499224502,1025.404328691977,982.4378542285474,941.2717602356893,901.8306072020325,906.8671778635828,911.697869515331,917.1096586012343,923.0003914141388,929.2498408987021,934.2011525046664,938.8750775058212,945.2455398434744,951.7983072585095,957.5821715777763,962.6529244413357,968.2218730767061,974.9695183330805,981.7611682633058,988.8773526631809,995.6705741889009,1002.579700882353,1008.817363400706,1015.158358322834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3 Coal,25166,23702.0,26612.0,27795.0,29578.0,28697.0,29298.0,30629.0,32442.0,32381.0,34313.0,35431.0,34566.0,35170.0,35380.0,35543.0,32264.0,34676.0,33356.0,34188.0,30797.0,31063.0,31119.0,26406.0,25746.0,21996.465,18694.17,18483.525,16841.4519,19564.36665004252,18997.76216628835,18447.5671399295,17913.30633594801,17394.51828262822,16890.75487295711,16401.58097756861,15926.57406889736,15460.87014272834,15008.78371809549,14569.91660993387,14143.88227638236,13730.3054783284,13077.17114993454,12455.10564601803,11862.63105948924,11298.33978554398,10760.89117746718,10578.02086442495,10398.25824486654,10221.55050672731,10047.84573542954,9877.092898630528,9557.05383513725,9247.384725962806,8947.749562273144,8657.823222643461,8377.291120282722,8105.848861688844,7843.201916364211,7589.065297233098,7343.163251414276,7105.228961013234,7144.910457119985,7182.969899715547,7225.607619301661,7272.018780166667,7321.256152588383,7360.265920428095,7397.090249758458,7447.281042946293,7498.908158327243,7544.477337216975,7584.428143734935,7628.304072108215,7681.466566385253,7734.975759122698,7791.041853005644,7844.563427830961,7898.998181636814,7948.142688399493,7998.101317439735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4 Coal + CCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.63375,47.2075,70.36874999999999,85.925775,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,208.8700250465621,209.9826319540806,211.2290774639757,212.5858334919892,214.0252092928017,215.1655974382713,216.2420977857167,217.709345317112,219.2185814296451,220.5507234618192,221.7186213673445,223.0012639299446,224.5553843878318,226.1196400204764,227.7586425669568,229.3232601701285,230.91457309967,232.3512341215297,233.8116947055428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5 IGCC,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.2675,94.415,140.7375,171.85155,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,208.8700250465621,209.9826319540806,211.2290774639757,212.5858334919892,214.0252092928017,215.1655974382713,216.2420977857167,217.709345317112,219.2185814296451,220.5507234618192,221.7186213673445,223.0012639299446,224.5553843878318,226.1196400204764,227.7586425669568,229.3232601701285,230.91457309967,232.3512341215297,233.8116947055428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6 IGCC + CCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2875,0.675,1.1258925,1.510655,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,207.71,208.8700250465621,209.9826319540806,211.2290774639757,212.5858334919892,214.0252092928017,215.1655974382713,216.2420977857167,217.709345317112,219.2185814296451,220.5507234618192,221.7186213673445,223.0012639299446,224.5553843878318,226.1196400204764,227.7586425669568,229.3232601701285,230.91457309967,232.3512341215297,233.8116947055428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7 CCGT,92,93.0,79.0,84.0,80.0,75.0,78.0,333.0,1713.0,3907.0,5920.0,6133.0,7061.0,7995.0,8991.0,8171.0,10610.0,13774.0,13797.0,11023.0,9830.0,13938.0,13361.0,10860.0,6776.0,9078.6375,14830.83,17048.86709625,14009.70149,16951.74216899357,16975.83854160965,16999.96916646763,17024.13409225599,17048.33336773243,17072.56704172397,17096.83516312703,17121.13778090753,17567.86554613021,18026.24941147746,18496.59350998218,18979.20991017032,19474.41882311518,19934.71585697637,20405.89246374322,20888.20579281689,21381.91907157741,21887.30174904274,21758.49489724775,21630.44607425228,21503.15081905402,21376.6046969037,21250.80329915057,21437.11984851066,21625.06992936962,21814.66786372497,22005.92809914243,22198.86520985684,22393.49389788275,22589.82899413468,22787.88545955733,22987.67838626554,23189.22299869436,23318.73086778491,23442.94486657329,23582.10091531759,23733.57228447857,23894.26751544466,24021.58307565053,24141.76605487677,24305.57295006627,24474.06754720272,24622.79095315341,24753.17776635901,24896.37493747137,25069.88052634422,25244.51762948013,25427.49965030609,25602.17716466568,25779.83500677172,25940.2271535602,26103.27633830568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8 CCGT + CCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.3625,37.17,64.17390375000001,70.40051000000001,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,705.32,709.2590923202597,713.0371670591311,717.2697169943254,721.87684790607,726.7645304434013,730.6369418186968,734.2924096587631,739.274736117979,744.3996430309435,748.9231922973871,752.8890184527246,757.2444825721848,762.5218030736388,767.8335395466873,773.3990938102448,778.712059425136,784.1156742509232,788.9941382244346,793.9534182741007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9 Solid Biomass,0,0.0,137.0,92.0,76.0,104.0,115.0,113.0,160.0,195.0,163.0,103.0,108.0,141.0,139.0,100.0,25.0,25.0,19.0,19.0,129.0,113.0,60.0,85.0,100.0,112.435,209.46816,9.643149999999999,292.11742,367.2214644208914,374.0682494630346,381.042691709223,388.1471713074594,395.3841127832229,402.7559858668793,410.2653063365194,417.9146368765111,422.6886718476707,427.5172428601524,432.4009729047432,437.340492088946,442.336437718277,446.5241532220919,450.7515149310246,455.0188981861363,459.3266818819403,463.6752485000447,467.3046587413282,470.9624781304844,474.6489290396424,478.3642355815455,482.1086236231753,486.2774361881171,490.4822966421654,494.7235166928599,499.0014107430883,503.3162959143924,507.6684920704766,512.0583218409199,516.4861106450918,520.9521867162763,525.4568811260036,528.3914684977938,531.2060992596441,534.3593098422978,537.7915797904411,541.4328581066666,544.3177687907527,547.0410585461794,550.7528457094687,554.57085399301,557.9408563879022,560.8953602197396,564.140140733645,568.0716957319385,572.0288903109824,576.1751767980613,580.1332870764179,584.1589301790726,587.7933407504541,591.4879585516337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10 S Biomass CCS,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14125,0.52896,0.0367125,1.490395,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.5,51.78761874680056,52.06348055286288,52.37252654852798,52.70892313724635,53.06580462461741,53.34855456199011,53.61546404103992,53.97925609663118,54.35345887837232,54.68375262762351,54.97332338557718,55.2913441451646,55.67667563416942,56.0645200570725,56.47089736747517,56.85883153801748,57.25338459695249,57.60959297702938,57.9717022643852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
