,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
1 Nuclear,0.0,0.0,0.0,3502.0042,3502.0042,3502.0042,3502.0042,3502.0042,3502.0042,3490.2952,3471.2512,3460.7444,3452.2747,3443.2986,3434.3208,3425.2773,3416.2427,3407.1768,3398.0559,3388.834,3379.4885,3370.6504,3361.7644,3352.7861,3343.6826,3334.4551,3325.386,3316.1782,3306.8284,3297.3201,3287.6614,3278.0093,3268.5872,3259.3945,3250.1033,3241.4187,3232.9954,3224.8311,3216.9661,3209.4775,3202.4507,3195.9529,3189.9856,3184.6177,3179.8218,3175.5552,3171.8071,3168.489,3165.6172,3162.8735,3160.1396
2 Oil,0.0,0.0,0.0,1282.0627,1282.0627,1282.0627,1282.0627,1282.0627,1282.0627,1281.9446,1281.8074,1281.7179,1281.6351,1281.5538,1281.4747,1281.3969,1281.3203,1281.245,1281.1693,1281.0941,1281.0194,1280.9491,1280.8794,1280.8086,1280.7374,1280.6658,1280.5956,1280.5245,1280.4517,1280.3777,1280.302,1280.2255,1280.1483,1280.0713,1279.9933,1279.9159,1279.8374,1279.7584,1279.6786,1279.5983,1279.5183,1279.4385,1279.3585,1279.2784,1279.198,1279.1172,1279.0359,1278.9535,1278.87,1278.7845,1278.6973
3 Coal,0.0,0.0,0.0,2394.1985,2394.1985,2394.1985,2394.1985,2394.1985,2394.1985,2388.698,2383.7009,2379.7534,2376.9036,2373.7969,2370.8027,2367.8572,2365.1868,2362.5479,2359.9502,2357.3665,2354.78,2352.4731,2350.22,2347.9851,2345.7642,2343.5496,2341.5254,2339.5149,2337.5183,2335.5254,2333.5422,2331.575,2329.6223,2327.6748,2325.7368,2323.8376,2321.9487,2320.0513,2318.1604,2316.2664,2314.3667,2312.457,2310.5354,2308.5852,2306.5901,2304.5542,2302.4783,2300.3569,2298.1936,2295.9619,2293.6836
4 Coal + CCS,0.0,0.0,0.0,5010.1807,5010.1807,5010.1807,5010.1807,5010.1807,5010.1807,4908.7378,4833.189,4781.2075,4746.916,4712.2998,4681.1914,4652.4507,4627.7515,4604.5024,4582.6123,4561.7256,4541.6245,4524.2969,4507.8755,4492.0547,4476.7563,4461.8984,4448.6309,4435.7402,4423.2075,4410.9434,4398.979,4387.3286,4375.9751,4364.8438,4353.9502,4343.4468,4333.1567,4322.9717,4312.9668,4303.0825,4293.3022,4283.5962,4273.9556,4264.2949,4254.5342,4244.6987,4234.7983,4224.8042,4214.7393,4204.4824,4194.1396
5 IGCC,0.0,0.0,0.0,3998.145,3998.145,3998.145,3998.145,3998.145,3998.145,3982.1309,3962.3782,3950.188,3940.0068,3930.3352,3921.2832,3912.7439,3904.2825,3896.1943,3888.416,3880.9114,3873.6289,3867.0457,3860.7122,3854.5376,3848.5056,3842.5911,3836.9924,3831.5247,3826.1506,3820.8774,3815.7241,3810.6699,3805.7434,3800.9954,3796.3401,3791.7754,3787.2993,3782.8979,3778.5632,3774.2893,3770.0771,3765.926,3761.8047,3757.7175,3753.6558,3749.6194,3745.6023,3741.594,3737.6072,3733.6165,3729.6211
6 IGCC + CCS,0.0,0.0,0.0,8366.6533,8366.6533,8366.6533,8366.6533,8366.6533,8366.6533,8327.0332,8285.209,8256.4473,8235.3467,8213.1641,8191.2969,8169.4639,8148.5049,8127.5205,8106.5815,8085.5293,8064.3364,8045.1758,8026.3218,8007.5386,7988.8286,7970.2686,7952.792,7935.4561,7918.25,7901.1323,7884.1479,7867.3193,7850.7949,7834.5527,7818.521,7802.8506,7787.3521,7771.9736,7756.77,7741.8584,7727.5283,7713.8257,7700.4995,7687.5151,7674.6582,7661.895,7649.23,7636.6255,7624.103,7611.5391,7598.939
7 CCGT,0.0,0.0,0.0,872.2447,872.2447,872.2447,872.2447,872.2447,872.2447,870.0146,867.077,865.1895,863.5537,861.9626,860.4391,858.9722,857.4843,856.0356,854.6181,853.2283,851.859,850.6022,849.377,848.1681,846.9733,845.7881,844.6533,843.5336,842.4227,841.3223,840.2377,839.165,838.1109,837.0879,836.0776,835.0798,834.095,833.1207,832.1552,831.197,830.2446,829.2987,828.3533,827.4091,826.4659,825.5236,824.5808,823.6355,822.6902,821.7396,820.7838
8 CCGT + CCS,0.0,0.0,0.0,2543.3591,2543.3591,2543.3591,2543.3591,2543.3591,2543.3591,2525.6531,2503.7478,2490.353,2479.1177,2468.5137,2458.6353,2449.3582,2440.1677,2431.4165,2423.0286,2414.9636,2407.1628,2400.1204,2393.3594,2386.7832,2380.3726,2374.0974,2368.1619,2362.3757,2356.6973,2351.1343,2345.7065,2340.3916,2335.218,2330.2412,2325.3684,2320.5974,2315.9258,2311.3394,2306.8284,2302.3831,2297.9924,2293.6606,2289.3577,2285.0879,2280.8479,2276.6382,2272.4529,2268.2812,2264.1345,2259.9875,2255.8408
9 Solid Biomass,0.0,0.0,0.0,3435.4053,3435.4053,3435.4053,3435.4053,3435.4053,3435.4053,3379.2935,3335.0103,3304.5684,3284.0022,3263.0854,3244.0789,3226.3345,3210.9065,3196.2693,3182.3896,3169.0657,3156.1731,3145.0139,3134.4023,3124.1448,3114.1965,3104.511,3095.8142,3087.3452,3079.0874,3070.9883,3063.0701,3055.3394,3047.7927,3040.3872,3033.1296,3026.1179,3019.2385,3012.427,3005.7312,2999.1147,2992.5664,2986.0833,2979.6477,2973.2048,2966.7002,2960.1509,2953.5618,2946.9106,2940.2144,2933.3911,2926.5071
10 S Biomass CCS,0.0,0.0,0.0,5091.5869,5091.5869,5091.5869,5091.5869,5091.5869,5091.5869,5030.1787,4966.5439,4929.8506,4901.3364,4873.2334,4846.79,4821.2515,4796.9771,4773.2593,4750.1221,4727.4121,4705.043,4685.1938,4666.0073,4647.2217,4628.7949,4610.7656,4593.8184,4577.1787,4560.7515,4544.5376,4528.5698,4512.8223,4497.4404,4482.459,4467.7686,4453.5205,4439.5103,4425.7617,4412.2983,4399.1074,4386.146,4373.7144,4361.5547,4349.6504,4337.9058,4326.3228,4314.9326,4303.6475,4292.4888,4281.3374,4270.2397
